id,location_cd,status_cd,type_id,street_address1,street_address2,city,postal_cd,created_user_id,created_datetime,updated_user_id,updated_datetime,region_id,latitude,longitude,time_zone,temperature_scale,country_part,country_cd
103249,3249,A,195,11103 ELLERSLIE RD SW,NULL,EDMONTON,T6W 0E9,1,2018-07-14 03:10:57.723,1598866,2018-07-14 03:10:58.000,NULL,53.424367,-113.517576,America/Edmonton,C,536,CA
103250,3250,A,195,1175 MULOCK DRIVE,NULL,NEWMARKET,L3Y 4W1,1,2018-06-06 04:36:57.040,1598866,2018-06-06 04:36:57.000,NULL,44.049288,-79.421539,America/Toronto,C,544,CA
103251,3251,A,170,"1000, RUE BAGOT",NULL,LA BAIE,G7B 2N9,1,2018-01-15 05:22:18.063,1598866,2018-01-15 05:22:18.000,NULL,48.338762,-70.881743,America/Montreal,C,546,CA
103252,3252,A,170,"350, RUE THIBEAU",NULL,TROIS-RIVIERES,G8T 6Y4,1,2018-01-15 05:22:17.380,1598866,2018-01-15 05:22:17.000,NULL,46.374889,-72.536531,America/Montreal,C,546,CA
103253,3253,A,165,150 WYNFORD DRIVE,NULL,TORONTO,M3C 1K6,1,2018-06-18 14:03:43.000,1598866,2018-06-18 14:03:43.000,NULL,43.727012,-79.327180,America/Toronto,C,544,CA
103254,3254,A,235,"3700 WILLINGDON AVENUE, BC INSTITUTE OF TECHNOLOGY",NULL,BURNABY,V5G 3H2,1,2018-06-29 04:38:17.737,1598866,2018-06-29 04:38:18.000,NULL,49.250338,-123.001602,America/Vancouver,C,537,CA
103255,3255,A,165,"132 ESPLANADE WEST, UNIT 112",NULL,NORTH VANCOUVER,V7M 1A2,1,2018-07-10 18:09:42.947,1598866,2018-07-10 18:09:43.000,NULL,49.311425,-123.080531,America/Vancouver,C,537,CA
103256,3256,A,235,2051 STRACHAN ROAD SE,NULL,MEDICINE HAT,T1B 0G4,1,2018-05-27 04:38:48.420,1598866,2018-05-27 04:38:48.000,NULL,49.993802,-110.643520,America/Edmonton,C,536,CA
103257,3257,A,165,"50 BLOOR ST WEST, UNIT C23",NULL,TORONTO,M4W 3L8,1,2018-06-05 04:36:35.810,1598866,2018-06-05 04:36:36.000,NULL,43.670138,-79.388698,America/Toronto,C,544,CA
103258,3258,A,165,1410 BLANSHARD STREET,NULL,VICTORIA,V8W 2J2,1,2018-06-15 19:53:18.753,1598866,2018-06-15 19:53:19.000,NULL,48.427231,-123.362073,America/Vancouver,C,537,CA
103259,3259,A,170,"9725, BOUL HENRI BOURASSA EST",NULL,MONTREAL,H1C 0B8,1,2018-07-15 04:41:06.260,1598866,2018-07-15 04:41:06.000,NULL,45.644071,-73.553751,America/Montreal,C,546,CA
103260,3260,A,170,"1350, BOUL. EDOUARD",NULL,ST-HUBERT,J4T 3T2,1,2018-05-24 04:27:54.483,1598866,2018-05-24 04:27:54.000,NULL,45.503508,-73.468374,America/Montreal,C,546,CA
103261,3261,A,195,5975 STEELES AVE E,NULL,SCARBOROUGH,M1V 5P6,1,2018-06-30 11:25:51.290,1598866,2018-06-30 11:25:52.000,NULL,43.834883,-79.256959,America/Toronto,C,544,CA
103263,3263,A,165,1752 DAVIE STREET,NULL,VANCOUVER,V6G 1W2,1,2018-07-06 23:06:05.470,1598866,2018-07-06 23:06:06.000,NULL,49.286510,-123.140971,America/Vancouver,C,537,CA
103264,3264,A,170,328 MAIN STREET S,NULL,WATERFORD,N0E 1Y0,1,2018-06-05 04:36:34.317,1598866,2018-06-05 04:36:34.000,NULL,42.924472,-80.288413,America/Toronto,C,544,CA
103265,3265,A,175,6801 HWY 16A WEST,NULL,VEGREVILLE,T9C 0A4,1,2018-05-27 04:38:48.723,1598866,2018-05-27 04:38:49.000,NULL,53.502789,-112.080170,America/Edmonton,C,536,CA
103266,3266,A,175,50 MARKET STREET SOUTH,NULL,BRANTFORD,N3S 2E3,1,2018-06-27 11:03:19.410,1598866,2018-06-27 11:03:19.000,NULL,43.136535,-80.262751,America/Toronto,C,544,CA
103267,3267,A,165,1635 COMMERCIAL DRIVE,NULL,VANCOUVER,V5L 3Y3,1,2018-07-10 18:09:45.467,1598866,2018-07-10 18:09:45.000,NULL,49.269891,-123.069803,America/Vancouver,C,537,CA
103268,3268,A,235,"5533 AIRPORT WAY, KELOWNA  AIRPORT",NULL,KELOWNA,V1V 1S1,1,2018-07-08 01:29:55.770,1598866,2018-07-08 01:29:56.000,NULL,49.951645,-119.381159,America/Vancouver,C,537,CA
103269,3269,A,170,17252 LESLIE STREET,NULL,NEWMARKET,L3Y 8V2,1,2018-07-14 15:57:03.067,1598866,2018-07-14 15:57:03.000,NULL,44.059788,-79.429041,America/Toronto,C,544,CA
103270,3270,A,195,1895 HYDE PARK RD,NULL,LONDON,N6H 0A3,1,2018-06-23 11:49:03.680,1598866,2018-06-23 11:49:03.000,NULL,43.008106,-81.335993,America/Toronto,C,544,CA
103272,3272,A,175,1799 STONE CHURCH RD EAST,NULL,HAMILTON,L8J 0B4,1,2018-07-11 12:17:28.470,1,2018-07-19 05:00:48.000,NULL,43.192472,-79.812075,America/Toronto,C,544,CA
103273,3273,A,195,"1700, AV. JULES-VERNE",NULL,QUEBEC,G2G 2R1,1,2018-03-18 14:52:08.803,1598866,2018-03-18 14:52:09.000,NULL,46.777032,-71.358593,America/Montreal,C,546,CA
103274,3274,A,170,714 LAKEVIEW DR,NULL,KENORA,P9N 3P7,1,2018-06-29 04:38:19.050,1,2018-07-19 05:00:48.000,NULL,49.765345,-94.522847,America/Toronto,C,544,CA
103275,3275,A,170,2147 ST MARYS ROAD,NULL,WINNIPEG,R2N 3X7,1,2018-06-23 04:39:31.977,1598866,2018-06-23 04:39:32.000,NULL,49.805438,-97.114257,America/Winnipeg,C,538,CA
103276,3276,A,195,"7441, 76TH AVENUE",NULL,EDMONTON,T6C 4M3,1,2018-07-12 13:59:33.067,1598866,2018-07-12 13:59:33.000,NULL,53.511620,-113.442066,America/Edmonton,C,536,CA
103277,3277,A,195,631 INDUSTRIAL AVENUE,NULL,OTTAWA,K1G 0Z1,1,2018-07-11 12:46:12.900,1598866,2018-07-11 12:46:13.000,NULL,45.411304,-75.640908,America/Toronto,C,544,CA
103278,3278,A,170,"1990, 6E AVENUE",NULL,ST-GEORGES,G5Y 3W8,1,2018-01-15 05:22:13.660,1598866,2018-01-15 05:22:13.000,NULL,46.114334,-70.675952,America/Montreal,C,546,CA
103279,3279,A,170,5551 MURRAY STREET,NULL,NIAGARA FALLS,L2G 2J4,1,2018-07-10 00:06:17.267,1598866,2018-07-10 00:06:17.000,NULL,43.083739,-79.085078,America/Toronto,C,544,CA
103280,3280,A,235,"3147 DOUGLAS STREET, 280, UNIT 280",NULL,VICTORIA,V8Z 6E3,1,2018-06-16 01:28:55.507,1598866,2018-06-16 01:28:56.000,NULL,48.446384,-123.370247,America/Vancouver,C,537,CA
103281,3281,A,170,"12, RUE DE LA GRANDE-PLACE",NULL,VICTORIAVILLE,G6S 1E8,1,2018-07-01 11:36:39.283,1598866,2018-07-01 11:36:39.000,NULL,46.057113,-71.927468,America/Montreal,C,546,CA
103283,3283,A,170,"3965 PORTAGE AVENUE, POINTE WEST AUTO PARK",NULL,WINNIPEG,R3K 2H7,1,2018-06-23 04:39:32.677,1598866,2018-06-23 04:39:33.000,NULL,49.880619,-97.330434,America/Winnipeg,C,538,CA
103284,3284,A,170,116 QUEENS PLATE DR,NULL,ETOBICOKE,M9W 7K4,1,2018-06-07 04:19:27.733,1598866,2018-06-07 04:19:28.000,NULL,43.714542,-79.594001,America/Toronto,C,544,CA
103285,3285,A,195,320 THICKSON RD S,NULL,WHITBY,L1N 9Z2,1,2018-06-06 04:36:54.980,1598866,2018-06-06 04:36:55.000,NULL,43.871772,-78.906743,America/Toronto,C,544,CA
103286,3286,A,235,"1571 SANDHURST CIRCLE, WOODSIDE SQUARE, UNIT 420",NULL,SCARBOROUGH,M1V 1V2,1,2018-07-02 17:40:38.060,1598866,2018-07-02 17:40:38.000,NULL,43.809792,-79.269012,America/Toronto,C,544,CA
103288,3288,A,165,2708 KEELE STREET,NULL,TORONTO,M3M 2G1,1,2018-06-05 04:36:24.893,1,2018-07-19 05:00:48.000,NULL,43.725985,-79.482304,America/Toronto,C,544,CA
103289,3289,A,170,1255 FANSHAWE PARK RD WEST,NULL,LONDON,N6G 5B4,1,2018-07-07 19:19:47.557,1598866,2018-07-07 19:19:48.000,NULL,43.012757,-81.331774,America/Toronto,C,544,CA
103290,3290,A,170,"575, RUE ST-HUBERT",NULL,GRANBY,J2H 1Y5,1,2018-05-15 04:37:03.307,1598866,2018-05-15 04:37:03.000,NULL,45.422011,-72.725457,America/Montreal,C,546,CA
103291,3291,A,170,"800, AV. TANIATA",NULL,LEVIS,G6Z 2C9,1,2018-02-12 13:41:09.087,1598866,2018-02-12 13:41:09.000,NULL,46.730288,-71.206945,America/Montreal,C,546,CA
103292,3292,A,165,"150 Boul Rene Levesque Est Suite 175, PLACE DE LA CAPITALE",NULL,QUEBEC,G1R 2B2,1,2018-06-14 10:51:33.077,1598866,2018-06-14 10:51:33.000,NULL,46.806386,-71.223938,America/Montreal,C,546,CA
103293,3293,A,170,"400, RUE DUBOIS, LOCAL 103, LOCAL 103",NULL,ST-EUSTACHE,J7P 4W9,1,2018-07-15 04:41:05.047,1598866,2018-07-15 04:41:05.000,NULL,45.576230,-73.892641,America/Montreal,C,546,CA
103294,3294,A,175,1504 50TH AVENUE,NULL,LLOYDMINSTER,T9V 0Y1,1,2018-07-13 11:02:26.253,1598866,2018-07-13 11:02:26.000,NULL,53.251756,-110.006350,America/Edmonton,C,536,CA
103295,3295,A,170,690 TENTH STREET WEST,NULL,OWEN SOUND,N4K 3R9,1,2018-06-05 04:36:23.493,1598866,2018-06-05 04:36:23.000,NULL,44.567057,-80.956810,America/Toronto,C,544,CA
103296,3296,A,170,678-682 KENNEDY RD,NULL,SCARBOROUGH,M1K 2B5,1,2018-07-10 16:49:09.380,1598866,2018-07-10 16:49:09.000,NULL,43.727152,-79.265926,America/Toronto,C,544,CA
103297,3297,A,235,"595 BAY STREET, ATRIUM ON BAY",NULL,TORONTO,M5G 2C2,1,2018-07-02 23:56:21.150,1598866,2018-07-02 23:56:21.000,NULL,43.656177,-79.381613,America/Toronto,C,544,CA
103300,3300,A,170,8720 THE GORE RD,NULL,BRAMPTON,L6P 0B1,1,2018-06-05 04:36:21.333,1598866,2018-06-05 04:36:21.000,NULL,43.766242,-79.658548,America/Toronto,C,544,CA
103301,3301,A,235,"5900 HURONTARIO, CITIBANK BUILDING",NULL,MISSISSAUGA,L5R 0B8,1,2018-06-05 04:36:20.557,1598866,2018-06-05 04:36:20.000,NULL,43.622967,-79.677003,America/Toronto,C,544,CA
103302,3302,A,235,"6631 ISLAND HIGHWAY N, 102, UNIT 102",NULL,NANAIMO,V9T 4T7,1,2018-06-29 17:50:27.820,1598866,2018-06-29 17:50:28.000,NULL,49.236375,-124.051462,America/Vancouver,C,537,CA
103304,3304,A,165,16141 24TH AVENUE,NULL,SURREY,V3S 9H7,1,2018-07-13 04:40:57.963,1598866,2018-07-13 04:40:58.000,NULL,49.046021,-122.775608,America/Vancouver,C,537,CA
103309,3309,A,235,"8787 McHUGH ST, WFCU CENTRE",NULL,WINDSOR,N9A 3H6,1,2018-06-05 04:36:19.843,1598866,2018-06-05 04:36:20.000,NULL,42.318827,-82.927137,America/Toronto,C,544,CA
103311,3311,A,235,"300 PRINCE PHILLIP DR, ST JOHNS GENERAL HOSPITAL, THE HEALTH SCIENCES CENTRE",NULL,ST JOHN'S,A1B 3V6,1,2018-07-03 04:38:55.880,1598866,2018-07-03 04:38:56.000,NULL,47.571575,-52.741778,America/St_Johns,C,540,CA
103312,3312,A,235,"Room C.4175, 4th Floor, VANCOUVER INTERNATIONAL AIRPORT TERMINAL",NULL,RICHMOND,V7B 1Y7,1,2018-06-29 04:38:20.370,1598866,2018-06-29 04:38:20.000,NULL,49.194967,-123.184274,America/Vancouver,C,537,CA
103321,3321,A,235,PARK PLACE SHOPPING CENTER,NULL,LETHBRIDGE,T1J 4L9,1,2018-05-27 04:38:48.113,1598866,2018-05-27 04:38:48.000,NULL,49.698047,-112.840823,America/Edmonton,C,536,CA
103322,3322,A,235,1471 HARMONY RD N,NULL,OSHAWA,L1H 7K5,1,2018-07-13 11:48:55.557,1598866,2018-07-13 11:48:56.000,NULL,43.943924,-78.849226,America/Toronto,C,544,CA
103323,3323,A,165,99-99 RIDEAU STREET,NULL,OTTAWA,K1N 9L8,1,2018-07-09 12:57:43.810,1598866,2018-07-09 12:57:44.000,NULL,45.426206,-75.691604,America/Toronto,C,544,CA
103324,3324,A,235,"3045 BASELINE RD, Irving Greenberg Family Cancer Centre, 2nd Floor",NULL,NEPEAN,K2H 8P4,1,2018-06-06 04:36:51.863,1598866,2018-06-06 04:36:52.000,NULL,45.334875,-75.807729,America/Toronto,C,544,CA
103328,3328,A,235,"10 PEEL CENTRE DRIVE, PEEL REGIONAL HEADQUARTERS",NULL,BRAMPTON,L6T 4G4,1,2018-06-05 04:36:15.627,1598866,2018-06-05 04:36:15.000,NULL,43.718954,-79.722463,America/Toronto,C,544,CA
103329,3329,A,235,"700 ROYAL AVENUE, DOUGLAS COLLEGE NEW WEST MINISTER CAMPUS, LEVEL 2 - ROOM 2400, CAFETERIA",NULL,NEW WESTMINSTER,V3M 5Z5,1,2018-06-25 16:26:12.797,1598866,2018-06-25 16:26:13.000,NULL,49.203521,-122.912689,America/Vancouver,C,537,CA
103330,3330,A,170,27 COMMERCIAL DRIVE,NULL,BURK'S FALLS,P0A 1C0,1,2018-06-06 04:36:50.707,1,2018-07-19 05:00:48.000,NULL,45.608653,-79.402187,America/Toronto,C,544,CA
103331,3331,A,170,897 UPPER WELLINGTON,NULL,HAMILTON,L9A 3R8,1,2018-06-25 17:19:39.573,1598866,2018-06-25 17:19:40.000,NULL,43.226579,-79.871388,America/Toronto,C,544,CA
103333,3333,A,235,200 FRONT STREET,NULL,TORONTO,M5V 1J2,1,2018-07-06 16:36:44.747,1598866,2018-07-06 16:36:45.000,NULL,43.644944,-79.386268,America/Toronto,C,544,CA
103334,3334,A,235,"5201 REGINA AVE, REGINA INTERNATIONAL AIRPORT, LEVEL TWO - POST SECURITY",NULL,REGINA,S4W 1B3,1,2018-06-29 04:38:21.440,1598866,2018-06-29 04:38:21.000,NULL,50.433950,-104.656309,America/Regina,C,547,CA
103335,3335,A,165,1728 BLOOR ST WEST,NULL,TORONTO,M6P 1A8,1,2018-06-05 04:36:11.963,1598866,2018-06-05 04:36:12.000,NULL,43.655235,-79.458705,America/Toronto,C,544,CA
103336,3336,A,235,MISERCORDIA HOSPITAL,NULL,EDMONTON,T5R 4H5,1,2018-06-29 04:38:22.157,1598866,2018-06-29 04:38:22.000,NULL,53.521029,-113.612323,America/Edmonton,C,536,CA
103337,3337,A,170,87 MIDDLECOTE DRIVE,NULL,AJAX,L1T 0K3,1,2018-07-15 02:12:32.980,1598866,2018-07-15 02:12:33.000,NULL,43.896855,-79.033603,America/Toronto,C,544,CA
103338,3338,A,235,"3030 LAWRENCE AVENUE E, SCARBOROUGH GENERAL HOSPITAL",NULL,Scarborough,M1P 2T7,1,2018-06-05 04:36:10.233,1598866,2018-06-05 04:36:10.000,NULL,43.756515,-79.247931,America/Toronto,C,544,CA
103339,3339,A,235,6110 CURRENTS DRIVE,NULL,EDMONTON,T6W 0L7,1,2018-06-30 04:36:22.497,1598866,2018-06-30 04:36:22.000,NULL,53.438041,-113.600558,America/Edmonton,C,536,CA
103340,3340,A,170,7010 INDUSTRIAL DR,NULL,LAKESHORE (COMBER),N0P 1J0,1,2018-07-11 12:53:22.910,1,2018-07-19 05:00:48.000,NULL,42.238584,-82.550770,America/Toronto,C,544,CA
103341,3341,A,235,"8300 HWY 27, WAL-MART SUPERCENTRE",NULL,WOODBRIDGE,L4H 0R9,1,2018-07-03 19:11:32.680,1598866,2018-07-03 19:11:33.000,NULL,43.786180,-79.627533,America/Toronto,C,544,CA
103342,3342,A,165,659 QUEEN ST W,NULL,TORONTO,M6G 1L1,1,2018-06-06 15:00:26.850,1598866,2018-06-06 15:00:27.000,NULL,43.647032,-79.404286,America/Toronto,C,544,CA
103343,3343,A,190,655 BRONSON AVENUE,NULL,OTTAWA,K1S 4E7,1,2018-07-12 12:50:37.797,1598866,2018-07-12 12:50:38.000,NULL,45.403892,-75.701430,America/Toronto,C,544,CA
103346,3346,A,165,434 PORTAGE AVENUE,NULL,WINNIPEG,R3C 0C9,1,2018-07-09 20:02:42.187,1598866,2018-07-09 20:02:42.000,NULL,49.891287,-97.149310,America/Winnipeg,C,538,CA
103347,3347,A,165,"407 2ND STREET SW, SUITE 101 AND 102",NULL,CALGARY,T2P 2Y3,1,2018-07-12 12:52:10.440,1598866,2018-07-12 12:52:10.000,NULL,51.049585,-114.067879,America/Edmonton,C,536,CA
103348,3348,A,235,"1125 COLONEL DR, CARLETON UNIVERSITY, RESIDENCE BUILDING",NULL,OTTAWA,K1S 5B6,1,2018-06-06 04:36:48.797,1598866,2018-06-06 04:36:49.000,NULL,45.387053,-75.697480,America/Toronto,C,544,CA
103349,3349,A,165,119 SPADINA AVENUE,NULL,TORONTO,M5V 2L1,1,2018-07-06 22:09:52.267,1598866,2018-07-06 22:09:52.000,NULL,43.646964,-79.395251,America/Toronto,C,544,CA
103351,3351,A,165,756 DAVIE STREET,NULL,VANCOUVER,V6G 1B6,1,2018-07-03 17:48:02.940,1598866,2018-07-03 17:48:03.000,NULL,49.277640,-123.127000,America/Vancouver,C,537,CA
103352,3352,A,235,"9455 MISSISSAUGA ROAD, WALMART 1079",NULL,BRAMPTON,L6X 0B3,1,2018-06-05 04:36:05.430,1598866,2018-06-05 04:36:05.000,NULL,43.657922,-79.812630,America/Toronto,C,544,CA
103355,3355,A,235,"1600 JAMES NAISMITH DRIVE, TD BANK",NULL,GLOUCESTER,K1B 5N8,1,2018-06-29 10:29:33.363,1598866,2018-06-29 10:29:33.000,NULL,45.428714,-75.607423,America/Toronto,C,544,CA
103356,3356,A,165,"3433 NORTH ROAD, UNIT 101",NULL,BURNABY,V3J 1A2,1,2018-05-31 21:49:01.540,1598866,2018-05-31 21:49:02.000,NULL,49.252307,-122.893152,America/Vancouver,C,537,CA
103363,3363,A,195,531 Rue St Charles-Borromee Nord,NULL,JOLIETTE,J6E 4S5,1,2018-07-12 16:08:40.637,1598866,2018-07-12 16:08:41.000,NULL,46.036189,-73.442568,America/Montreal,C,546,CA
103366,3366,A,195,"395, AV. DORVAL",NULL,DORVAL,H9S 3H6,1,2018-07-15 04:41:04.217,1598866,2018-07-15 04:41:04.000,NULL,45.446118,-73.740808,America/Montreal,C,546,CA
103367,3367,A,205,1440 52 STREET,NULL,CALGARY,T2A 0L2,1,2018-06-29 04:38:23.813,1598866,2018-06-29 04:38:24.000,NULL,51.062578,-113.957968,America/Edmonton,C,536,CA
103369,3369,A,170,"10 VOGELL ROAD, UNIT 1",NULL,RICHMOND HILL,L4B 3K4,1,2018-06-06 04:36:47.390,1598866,2018-06-06 04:36:47.000,NULL,43.863890,-79.383157,America/Toronto,C,544,CA
103370,3370,A,170,"650, BOUL. DES LAURENTIDES",NULL,LAVAL,H7G 2V9,1,2018-07-15 04:41:03.863,1598866,2018-07-15 04:41:04.000,NULL,45.572801,-73.695425,America/Montreal,C,546,CA
103371,3371,A,170,"8270, BOUL. TASCHEREAU",NULL,BROSSARD,J4X 1C2,1,2018-07-15 04:41:03.153,1598866,2018-07-15 04:41:03.000,NULL,45.447700,-73.470600,America/Montreal,C,546,CA
103372,3372,A,170,"611, BOUL. ST-JEAN-BAPTISTE",NULL,MERCIER,J6R 2A8,1,2018-07-15 04:41:02.357,1598866,2018-07-15 04:41:02.000,NULL,45.322236,-73.738782,America/Montreal,C,546,CA
103374,3374,A,170,"400 FRONTAGE ROAD, TRANSCANADA HIGHWAY",NULL,VIRDEN,R0M 2C0,1,2018-07-01 01:56:56.943,1598866,2018-07-01 01:56:57.000,NULL,49.859441,-100.930453,America/Winnipeg,C,538,CA
103375,3375,A,170,15224 127 STREET NW,NULL,EDMONTON,T6V 0C5,1,2018-07-05 21:12:07.640,1598866,2018-07-05 21:12:08.000,NULL,53.615575,-113.542349,America/Edmonton,C,536,CA
103377,3377,A,170,11 SMITH STREET,NULL,PETITCODIAC,E4Z 0C8,1,2018-07-03 04:38:54.437,1598866,2018-07-03 04:38:54.000,NULL,45.931849,-65.168863,America/Moncton,C,539,CA
103378,3378,A,170,9936 AIRPORT ROAD,NULL,BRAMPTON,L6S 0C5,1,2018-07-12 12:51:23.940,1598866,2018-07-12 12:51:24.000,NULL,43.760657,-79.720402,America/Toronto,C,544,CA
103381,3381,A,175,1420 CRAWFORD DRIVE,NULL,PETERBOROUGH,K9J 6X6,1,2018-07-11 10:09:58.737,1598866,2018-07-11 10:09:59.000,NULL,44.270541,-78.346907,America/Toronto,C,544,CA
103382,3382,A,170,"353 KELSEY TRAIL, PO BOX 655",NULL,SWAN RIVER,R0L 1Z0,1,2018-07-13 12:27:09.363,1598866,2018-07-13 12:27:09.000,NULL,52.112390,-101.250760,America/Winnipeg,C,538,CA
103383,3383,A,235,1097 WALMART,NULL,CALGARY,T3R 0S4,1,2018-05-27 04:38:44.080,1598866,2018-05-27 04:38:44.000,NULL,51.169691,-114.142960,America/Edmonton,C,536,CA
103384,3384,A,165,306 TERMINAL AVENUE,NULL,VANCOUVER,V6A 3W9,1,2018-07-02 17:53:48.043,1598866,2018-07-02 17:53:48.000,NULL,49.271950,-123.097938,America/Vancouver,C,537,CA
103386,3386,A,175,"B1415 DURAM RD 15, BOX 69",NULL,BEAVERTON,L0K 1A0,1,2018-07-10 14:39:26.440,1,2018-07-19 05:00:49.000,NULL,44.425552,-79.122277,America/Toronto,C,544,CA
103387,3387,A,190,1195 DANFORTH AVE,NULL,TORONTO,M4J 1M7,1,2018-07-12 14:00:19.893,1598866,2018-07-12 14:00:20.000,NULL,43.681454,-79.331718,America/Toronto,C,544,CA
103389,3389,A,235,"150 KING STEET WEST, SUNLIFE BUILDING, UNIT C110",NULL,TORONTO,M5J 1J9,1,2018-06-05 04:36:00.070,1598866,2018-06-05 04:36:00.000,NULL,43.647803,-79.384434,America/Toronto,C,544,CA
103390,3390,A,170,415 Montee Paiement,NULL,GATINEAU,J8P 0B1,1,2018-07-15 04:41:01.237,1598866,2018-07-15 04:41:01.000,NULL,45.490870,-75.676090,America/Montreal,C,546,CA
103391,3391,A,170,2657 Boul Du Cure-Labelle,NULL,PREVOST,J0R 1T0,1,2018-07-15 04:41:00.673,1598866,2018-07-15 04:41:01.000,NULL,45.841727,-74.061177,America/Montreal,C,546,CA
103393,3393,A,170,"10736 76TH AVE SOUTH 40 SHOPPING, WAPITI CENTRE, CENTER",NULL,GRANDE PRAIRIE,T8W 0G9,1,2018-06-23 04:39:37.663,1598866,2018-06-23 04:39:38.000,NULL,55.150033,-118.819510,America/Edmonton,C,536,CA
103398,3398,A,175,1521 DUGALD ROAD,NULL,WINNIPEG,R2J 0H3,1,2018-06-23 04:39:38.380,1598866,2018-06-23 04:39:38.000,NULL,49.886318,-97.049080,America/Winnipeg,C,538,CA
103401,3401,A,170,95 FATHER TOBIN BLVD,NULL,BRAMPTON,L6R 3K2,1,2018-06-20 13:36:46.717,1598866,2018-06-20 13:36:47.000,NULL,43.771032,-79.755400,America/Toronto,C,544,CA
103402,3402,A,170,1500 HIGHLAND ROAD WEST,NULL,KITCHENER,N2N 3K6,1,2018-06-05 04:35:58.660,1598866,2018-06-05 04:35:58.000,NULL,43.423539,-80.553331,America/Toronto,C,544,CA
103405,3405,A,165,"665 8TH STREET SW, SUITE 120",NULL,CALGARY,T2P 3K7,1,2018-05-27 04:38:42.767,1598866,2018-05-27 04:38:43.000,NULL,51.047325,-114.080892,America/Edmonton,C,536,CA
103407,3407,A,170,"5700, BOUL. DES LAURENTIDES",NULL,LAVAL,H7K 2K2,1,2018-07-15 04:40:59.943,1598866,2018-07-15 04:41:00.000,NULL,45.629337,-73.753270,America/Montreal,C,546,CA
103409,3409,A,170,"114, BOUL. GRAND",NULL,L'ILE-PERROT,J7V 6L7,1,2018-07-15 04:40:59.203,1598866,2018-07-15 04:40:59.000,NULL,45.395017,-73.957815,America/Montreal,C,546,CA
103410,3410,A,170,"2912, RUE DE SALABERRY",NULL,MONTREAL,H3M 1L3,1,2018-07-15 04:40:58.447,1598866,2018-07-15 04:40:58.000,NULL,45.536370,-73.699925,America/Montreal,C,546,CA
103411,3411,A,170,"5105 167TH AVENUE NW, HOLLICK KENYON LANDING",NULL,EDMONTON,T5Y 0L3,1,2018-07-15 06:30:46.030,1598866,2018-07-15 06:30:46.000,NULL,53.628220,-113.413605,America/Edmonton,C,536,CA
103412,3412,A,175,29 ALBERTA ROAD,NULL,CLARESHOLM,T0L 0T0,1,2018-05-27 04:38:41.517,1598866,2018-05-27 04:38:41.000,NULL,50.041917,-113.590832,America/Edmonton,C,536,CA
103413,3413,A,170,458 COUNTY ROAD 17,NULL,HAWKESBURY,K6A 2R2,1,2018-06-15 18:50:36.207,1598866,2018-06-15 18:50:36.000,NULL,45.591391,-74.596535,America/Toronto,C,544,CA
103415,3415,A,235,"1430 TRAFALGAR ROAD, SHERIDAN COLLEGE, LEARNING COMMONS BUILDING",NULL,OAKVILLE,L6H 2L1,1,2018-06-05 04:35:57.160,1598866,2018-06-05 04:35:57.000,NULL,43.468408,-79.700392,America/Toronto,C,544,CA
103420,3420,A,235,"599 BREALEY DRIVE, FLEMING COLLEGE",NULL,PETERBOROUGH,K9J 7B1,1,2018-06-06 04:36:44.630,1598866,2018-06-06 04:36:45.000,NULL,44.266492,-78.373863,America/Toronto,C,544,CA
103423,3423,A,170,"15 COMMERCE DRIVE, TUXEDO BUSINESS PARK",NULL,WINNIPEG,R3P 1A9,1,2018-07-13 15:21:54.237,1598866,2018-07-13 15:21:54.000,NULL,49.832862,-97.210407,America/Winnipeg,C,538,CA
103424,3424,A,235,"2340 PEMBINA HWY, VICTORIA GENERAL HOSPITAL",NULL,WINNIPEG,R3T 2E8,1,2018-06-29 04:38:25.037,1598866,2018-06-29 04:38:25.000,NULL,49.806935,-97.152886,America/Winnipeg,C,538,CA
103425,3425,A,235,"5201 REGINA AVE, REGINA AIRPORT PRE SECURITY",NULL,REGINA,S4W 1B3,1,2018-06-30 19:11:57.273,1598866,2018-06-30 19:11:57.000,NULL,50.433543,-104.655958,America/Regina,C,547,CA
103426,3426,A,235,"8888 UNIVERSITY DRIVE, SIMON FRASER UNIVERSITY",NULL,BURNABY,V5A 1S6,1,2018-07-12 18:31:53.483,1598866,2018-07-12 18:31:54.000,NULL,49.280218,-122.921680,America/Vancouver,C,537,CA
103427,3427,A,195,1990 STEELES AVENUE WEST,NULL,BRAMPTON,L6Y 0R4,1,2018-06-05 04:35:53.857,1598866,2018-06-05 04:35:54.000,NULL,43.627366,-79.776228,America/Toronto,C,544,CA
103434,3434,A,175,"237, RUE MAIN EST",NULL,COATICOOK,J1A 1N4,1,2018-05-15 04:37:06.607,1598866,2018-05-15 04:37:06.000,NULL,45.132824,-71.800443,America/Montreal,C,546,CA
103436,3436,A,175,708 QUEENSWAY SOUTH,NULL,KESWICK,L4P 4C9,1,2018-06-27 16:08:38.267,1598866,2018-06-27 16:08:39.000,NULL,44.197865,-79.466105,America/Toronto,C,544,CA
103437,3437,A,170,"2960, BOUL. LOUIS XIV",NULL,QUEBEC,G1C 0J4,1,2018-01-15 05:22:00.280,1598866,2018-01-15 05:22:00.000,NULL,46.888069,-71.174165,America/Montreal,C,546,CA
