id	location_cd	status_cd		type_id	street_address1	street_address2	city	postal_cd	created_user_id	created_datetime	updated_user_id	updated_datetime	region_id	latitude	longitude	time_zone	temperature_scale	country_part	country_cd
103165	3165	A	#N/A	235	"975, ROMEO VACHON NORD, PIERRE ELLIOT TRUDEAU INTL AIRPORT, DEPARTURES LOUNGE - POST SECURITY"	NULL	DORVAL	H4Y 1H1	1	57:47.4	1598866	57:47.0	NULL	45.458275	-73.747521	America/Montreal	C	546	CA
103166	3166	A	#N/A	175	"6640 VEDDER ROAD, UNIT 100C"	NULL	CHILLIWACK	V2R 0J2	1	48:43.0	1598866	48:43.0	NULL	49.12413	-121.959557	America/Vancouver	C	537	CA
103167	3167	A	#N/A	165	263 BANK STREET	NULL	OTTAWA	K2P 1X5	1	11:59.3	1598866	11:59.0	NULL	45.41634	-75.697204	America/Toronto	C	544	CA
103168	3168	A	#N/A	170	6 RICHARD WAY SW	NULL	CALGARY	T3E 7M9	1	38:40.6	1598866	38:40.0	NULL	51.00617	-114.130899	America/Edmonton	C	536	CA
103169	3169	A	#N/A	165	275 SLATER ST	NULL	OTTAWA	K1P 5H9	1	04:32.1	1598866	04:32.0	NULL	45.41863	-75.701413	America/Toronto	C	544	CA
103170	3170	A	#N/A	170	1030 HOOVER PARK AVE	NULL	STOUFFVILLE	L4A 0K2	1	10:17.1	1598866	10:17.0	NULL	43.95742	-79.275182	America/Toronto	C	544	CA
103171	3171	A	#N/A	170	1825 ADELAIDE ST	NULL	LONDON	N5X 4E8	1	21:27.4	1598866	21:28.0	NULL	43.04581	-81.261122	America/Toronto	C	544	CA
103172	3172	A	#N/A	170	10 SAMNAH CRES	NULL	INGERSOLL	N5C 3J7	1	34:22.6	1598866	34:23.0	NULL	43.015524	-80.877522	America/Toronto	C	544	CA
103173	3173	A	#N/A	170	1445 WILTON GROVE RD	NULL	LONDON	N6N 1M3	1	37:06.1	1598866	37:06.0	NULL	42.929459	-81.174094	America/Toronto	C	544	CA
103174	3174	A	#N/A	170	939 WYANDOTTE STREET W	NULL	WINDSOR	N9A 5C7	1	48:03.6	1598866	48:04.0	NULL	42.310101	-83.047199	America/Toronto	C	544	CA
103175	3175	A	#N/A	175	6220 FINCH AVENUE WEST	NULL	ETOBICOKE	M9V 0A1	1	43:40.6	1598866	43:40.0	NULL	43.741913	-79.589237	America/Toronto	C	544	CA
103176	3176	A	#N/A	235	"33844 KING ROAD, UNIV COLLEGE OF THE FRASER VALLEY, PETER JONES LEARNING CENTRE"	NULL	ABBOTSFORD	V2S 7M8	1	38:15.3	1598866	38:15.0	NULL	49.028681	-122.283851	America/Vancouver	C	537	CA
103177	3177	A	#N/A	170	5998 MAYFIELD ROAD	NULL	CALEDON	L7C 2W1	1	10:50.6	1598866	10:51.0	NULL	43.790908	-79.761622	America/Toronto	C	544	CA
103178	3178	A	#N/A	235	1203 PARSONS ROAD	NULL	EDMONTON	T6N 0A9	1	21:12.5	1598866	21:12.0	NULL	53.440219	-113.481778	America/Edmonton	C	536	CA
103179	3179	A	#N/A	165	"1340, BOUL. LE CORBUSIER, LOCAL C2, LOCAL C2"	NULL	LAVAL	H7N 6J5	1	39:36.0	1598866	39:36.0	NULL	45.558187	-73.726108	America/Montreal	C	546	CA
103180	3180	A	#N/A	195	"1885 HURON STREET, PIONEER PETROLEUM CONVENIENCE STORE"	NULL	LONDON	N5V 3A5	1	31:13.1	1598866	31:13.0	NULL	43.027209	-81.187978	America/Toronto	C	544	CA
103181	3181	A	#N/A	235	"700 MONTREAL ROAD, CANADIAN MORTGAGE AND HOUSING CORP"	NULL	OTTAWA	K1A 0P7	1	39:16.5	1598866	39:17.0	NULL	45.44355	-75.636106	America/Toronto	C	544	CA
103182	3182	A	#N/A	195	537 MALPEQUE ROAD	NULL	WINSLOE	C1E 1Z2	1	38:59.6	1598866	39:00.0	NULL	46.292556	-63.176936	America/Halifax	C	545	CA
103183	3183	A	#N/A	170	2098 COMMERCE PARK	NULL	INNISFIL	K9S 4A3	1	09:50.1	1598866	09:50.0	NULL	44.285865	-79.67342	America/Toronto	C	544	CA
103184	3184	A	#N/A	235	"200, PROMENADE DU PORTAGE, PLACE DU CENTRE"	NULL	GATINEAU	J8X 4B7	1	38:15.8	1598866	38:16.0	NULL	45.426766	-75.712926	America/Montreal	C	546	CA
103185	3185	A	#N/A	165	550 ST CLAIR AVENUE WEST	NULL	TORONTO	M6C 1A5	1	08:06.8	1598866	08:07.0	NULL	43.682859	-79.421113	America/Toronto	C	544	CA
103186	3186	A	#N/A	235	"3111 CONVAIR DRIVE, TORONTO AIRPORT, TERMINAL 1 - ARRIVAL"	NULL	MISSISSAUGA	L5P 1B2	1	36:58.4	1598866	36:58.0	NULL	43.681729	-79.613203	America/Toronto	C	544	CA
103187	3187	A	#N/A	235	3900 INNES ROAD	NULL	ORLEANS	K1W 1K9	1	37:03.5	1598866	37:04.0	NULL	45.4519	-75.5089	America/Toronto	C	544	CA
103188	3188	A	#N/A	205	866 AVENUE ROAD	NULL	TORONTO	M5P 2K3	1	36:57.0	1598866	36:57.0	NULL	43.69875	-79.406131	America/Toronto	C	544	CA
103189	3189	A	#N/A	175	11 ROBINSON LANE	NULL	PEMBROKE	K8A 0A5	1	37:02.8	1598866	37:03.0	NULL	45.815614	-77.076285	America/Toronto	C	544	CA
103190	3190	A	#N/A	165	"678 DUNSMUIR, UNIT 10"	NULL	VANCOUVER	V6B 1N3	1	11:13.7	1598866	11:14.0	NULL	49.283359	-123.116423	America/Vancouver	C	537	CA
103191	3191	A	#N/A	170	"903, BOUL. INDUSTRIEL"	NULL	BOIS-DES-FILION	J6Z 4T3	1	39:37.5	1598866	39:37.0	NULL	45.680061	-73.768664	America/Montreal	C	546	CA
103192	3192	A	#N/A	170	"82B, RUE PRINCIPALE,  RR2, RR 2"	NULL	ST-ANTONIN	G0L 2J0	1	43:09.1	1598866	43:09.0	NULL	47.78312	-69.464792	America/Montreal	C	546	CA
103193	3193	A	#N/A	235	PHARMACY AND HEALTH RESEARCH	NULL	EDMONTON	T6G 2E1	1	05:48.1	1598866	05:48.0	NULL	53.51648	-113.52586	America/Edmonton	C	536	CA
103194	3194	A	#N/A	170	486-488 WOODLAWN ROAD EAST	NULL	GUELPH	N1E 1B9	1	45:59.3	1598866	45:59.0	NULL	43.57774	-80.260279	America/Toronto	C	544	CA
103195	3195	A	#N/A	235	2881 MAIN STREET SW	NULL	AIRDRIE	T4B 3G5	1	27:54.7	1598866	27:55.0	NULL	51.262643	-114.006264	America/Edmonton	C	536	CA
103196	3196	A	#N/A	235	"5695 YONGE STREET, TTC FINCH STATION (outside turnstile)"	NULL	NORTH YORK	M2N 3T9	1	51:44.5	1598866	51:44.0	NULL	43.781638	-79.415528	America/Toronto	C	544	CA
103197	3197	A	#N/A	170	"5865, RUE DES ARPENTS"	NULL	LEVIS	G6V 6Y1	1	22:27.3	1598866	22:27.0	NULL	46.787312	-71.156559	America/Montreal	C	546	CA
103198	3198	A	#N/A	235	"10 TRENCH STREET, MACKENZIE HEALTH"	NULL	RICHMOND HILL	L4C 4Z3	1	37:02.0	1598866	37:02.0	NULL	43.86973	-79.450503	America/Toronto	C	544	CA
103199	3199	A	#N/A	235	"8200 DIXIE RD, ROGERS BUILDING"	NULL	BRAMPTON	L6T 0C1	1	19:24.2	1598866	19:24.0	NULL	43.703661	-79.716507	America/Toronto	C	544	CA
103200	3200	A	#N/A	170	"6700 46TH STREET, #810"	NULL	OLDS	T4H 0A2	1	04:27.8	1598866	04:28.0	NULL	51.795412	-114.136072	America/Edmonton	C	536	CA
103201	3201	A	#N/A	175	1960 PRINCE OF WALES DR	NULL	REGINA	S4Z 1A4	1	05:18.0	1598866	05:18.0	NULL	50.448241	-104.533496	America/Regina	C	547	CA
103202	3202	A	#N/A	175	625 Boul Cure-Labelle	NULL	SAINTE-ROSE	H7L 5R7	1	39:37.8	1598866	39:38.0	NULL	45.590295	-73.787132	America/Montreal	C	546	CA
103203	3203	A	#N/A	175	145 HAMILTON ST N	NULL	WATERDOWN	L0R 2H4	1	42:17.5	1598866	42:17.0	NULL	43.33681	-79.904251	America/Toronto	C	544	CA
103204	3204	A	#N/A	165	2363 WARDEN AVE.	NULL	SCARBOROUGH	M1T 1V7	1	01:45.2	1598866	01:45.0	NULL	43.785371	-79.310483	America/Toronto	C	544	CA
103205	3205	A	#N/A	190	6897 FINCH AVE WEST	NULL	ETOBICOKE	M9W 0A6	1	07:11.1	1598866	07:11.0	NULL	43.734813	-79.617425	America/Toronto	C	544	CA
103206	3206	A	#N/A	235	"1-500 Rue Principale, Aeroport International Jean-Lesage"	NULL	Quebec City	G2G 2T9	1	02:55.4	1598866	02:55.0	NULL	46.791036	-71.383916	America/Montreal	C	546	CA
103207	3207	A	#N/A	165	4401 WEST 10TH AVENUE	NULL	VANCOUVER	V6R 2H8	1	46:36.7	1598866	46:36.0	NULL	49.263977	-123.206155	America/Vancouver	C	537	CA
103208	3208	A	#N/A	165	1509 LONSDALE AVENUE	NULL	NORTH VANCOUVER	V7M 2J2	1	44:20.4	1598866	44:20.0	NULL	49.322437	-123.07271	America/Vancouver	C	537	CA
103209	3209	A	#N/A	195	"1011 DIVISION STREET, ULTRAMAR CONVENIENCE STORE"	NULL	COBOURG	K9A 5J5	1	20:22.1	1598866	20:22.0	NULL	43.980409	-78.175506	America/Toronto	C	544	CA
103210	3210	A	#N/A	165	11811 224TH ST	NULL	MAPLE RIDGE	V2X 0P1	1	58:11.8	1598866	58:12.0	NULL	49.217536	-122.602001	America/Vancouver	C	537	CA
103211	3211	I	#N/A	235	"1 HOSPITAL DRIVE, PETERBOROUGH REGIONAL HEALTH CENTRE"	NULL	PETERBOROUGH	K9J 7C6	1	43:50.9	1	43:50.9	NULL	44.299631	-78.347407	America/Toronto	C	544	CA
103212	3212	A	#N/A	170	"118 BRANT ST, BOX 812"	NULL	STEINBACH	R5G 1M6	1	12:06.2	1598866	12:06.0	NULL	49.521971	-96.691802	America/Winnipeg	C	538	CA
103213	3213	A	#N/A	170	503 TALBOT STREET W	NULL	AYLMER	N5H 2T9	1	36:47.4	1598866	36:47.0	NULL	42.772916	-81.000229	America/Toronto	C	544	CA
103214	3214	A	#N/A	170	2780 STEVENSVILLE ROAD	NULL	STEVENSVILLE	L0S 1S0	1	36:46.6	1598866	36:46.0	NULL	42.950691	-79.054197	America/Toronto	C	544	CA
103215	3215	A	#N/A	170	"3601, BOUL FRECHETTE, SUITE 1"	NULL	CHAMBLY	J3L 0A7	1	31:16.5	1598866	31:16.0	NULL	45.427996	-73.310936	America/Montreal	C	546	CA
103216	3216	A	#N/A	195	"11910 99 AVENUE, UNIT 102"	NULL	GRANDE PRAIRIE	T8W 0C7	1	50:56.7	1598866	50:57.0	NULL	55.169683	-118.858085	America/Edmonton	C	536	CA
103217	3217	A	#N/A	165	"56 WELLESLEY ST WEST, UNIT 104"	NULL	TORONTO	M5S 2S3	1	36:31.5	1598866	36:31.0	NULL	43.664619	-79.387453	America/Toronto	C	544	CA
103218	3218	A	#N/A	235	"977, RUE STE-CATHERINE OUEST,  SUITE 303, CINEPLEX PARAMOUNT"	NULL	MONTREAL	H3B 4W3	1	38:16.8	1598866	38:17.0	NULL	45.500901	-73.572314	America/Montreal	C	546	CA
103219	3219	A	#N/A	170	"484, AV. BETHANY"	NULL	LACHUTE	J8H 4H5	1	39:36.6	1598866	39:36.0	NULL	45.638701	-74.32806	America/Montreal	C	546	CA
103220	3220	A	#N/A	170	"4780, ROUTE 132"	NULL	STE-CATHERINE	J5C 1V9	1	39:36.3	1598866	39:36.0	NULL	45.392235	-73.582134	America/Montreal	C	546	CA
103221	3221	A	#N/A	190	"5800, AV. CHRISTOPHE-COLOMB"	NULL	MONTREAL	H2S 2G2	1	39:35.7	1598866	39:36.0	NULL	45.5349	-73.5953	America/Montreal	C	546	CA
103222	3222	A	#N/A	170	862 PARSONS ROAD SW	NULL	EDMONTON	T6X 0B4	1	45:30.2	1598866	45:30.0	NULL	53.425816	-113.480428	America/Edmonton	C	536	CA
103223	3223	A	#N/A	170	"3793, RUE LAVAL"	NULL	LAC-MEGANTIC	G6B 1A6	1	00:12.8	1598866	00:13.0	NULL	45.587249	-70.90198	America/Montreal	C	546	CA
103224	3224	A	#N/A	200	6460 CENTRE STREET NE	NULL	CALGARY	T2K 5C5	1	38:45.2	1598866	38:45.0	NULL	51.11	-114.0617	America/Edmonton	C	536	CA
103225	3225	A	#N/A	235	2355 160TH STREET	NULL	SURREY	V3S 9N6	1	23:53.9	1598866	23:54.0	NULL	49.044634	-122.780891	America/Vancouver	C	537	CA
103226	3226	A	#N/A	195	6422 120TH STREET	NULL	SURREY	V3W 3M5	1	18:32.9	1598866	18:33.0	NULL	49.119415	-122.889878	America/Vancouver	C	537	CA
103227	3227	A	#N/A	165	419 BLOOR ST EAST	NULL	TORONTO	M4W 1H7	1	10:20.8	1598866	10:21.0	NULL	43.672217	-79.37694	America/Toronto	C	544	CA
103228	3228	A	#N/A	165	"2750, CH. STE-FOY, SUITE 141, LOCAL 141"	NULL	QUEBEC	G1V 1V6	1	11:35.6	1598866	11:35.0	NULL	46.781056	-71.299782	America/Montreal	C	546	CA
103229	3229	A	#N/A	170	"401, BOUL. RICHELIEU"	NULL	RICHELIEU	J3L 3R6	1	27:27.9	1598866	27:28.0	NULL	45.4435	-73.2492	America/Montreal	C	546	CA
103230	3230	A	#N/A	170	111 INNOVATION DRIVE	NULL	KINGSTON	K7K 7E6	1	47:54.6	1598866	47:55.0	NULL	44.272015	-76.447276	America/Toronto	C	544	CA
103231	3231	A	#N/A	170	"306, BOUL. ARTHUR-BUIES OUEST"	NULL	RIMOUSKI	G5L 0B3	1	22:21.0	1598866	22:21.0	NULL	48.43292	-68.521429	America/Montreal	C	546	CA
103232	3232	A	#N/A	170	2516 21ST AVENUE	NULL	COALDALE	T1M 0C1	1	46:11.9	1598866	46:12.0	NULL	49.72494	-112.637418	America/Edmonton	C	536	CA
103233	3233	A	#N/A	165	603 DAVENPORT ROAD	NULL	TORONTO	M5R 1L1	1	49:41.9	1598866	49:42.0	NULL	43.676621	-79.411571	America/Toronto	C	544	CA
103234	3234	A	#N/A	170	"1420, RUE CYRILLE-DUQUET"	NULL	QUEBEC	G1N 2E5	1	06:14.6	1598866	06:14.0	NULL	46.798277	-71.260586	America/Montreal	C	546	CA
103235	3235	A	#N/A	165	"200 BAY STREET, ROYAL BANK PLAZA, UNIT F6 F7"	NULL	TORONTO	M5J 2J1	1	36:29.0	1598866	36:29.0	NULL	43.64667	-79.379486	America/Toronto	C	544	CA
103236	3236	A	#N/A	235	"1550 Boul De Maisonneuve, Edifice Metro Guy, Édifice Métro Guy"	NULL	Montreal	H3G 1N2	1	39:35.2	1598866	39:35.0	NULL	45.495891	-73.578846	America/Montreal	C	546	CA
103237	3237	A	#N/A	195	"4680, BOUL. HENRI-BOURASSA"	NULL	QUEBEC	G1H 3A5	1	22:19.9	1598866	22:20.0	NULL	46.84973	-71.241529	America/Montreal	C	546	CA
103238	3238	A	#N/A	235	"1940 ARGENTIA ROAD, WALMART HEAD OFFICE"	NULL	MISSISSAUGA	L5N 1P9	1	19:26.0	1598866	19:26.0	NULL	43.60096	-79.73789	America/Toronto	C	544	CA
103239	3239	A	#N/A	235	"715106 OXFORD ROAD 4, TOYOTA PLANT"	NULL	WOODSTOCK	N4S 7V9	1	36:40.9	1598866	36:41.0	NULL	43.13632	-80.76762	America/Toronto	C	544	CA
103240	3240	A	#N/A	235	"713 MONTREAL ROAD, MONTFORT HOSPITAL"	NULL	OTTAWA	K1K 0T2	1	36:59.2	1598866	36:59.0	NULL	45.445944	-75.63882	America/Toronto	C	544	CA
103241	3241	A	#N/A	170	"171 HWY 16 A, SUITE B"	NULL	SPRUCE GROVE	T7X 4P9	1	14:42.7	1598866	14:43.0	NULL	53.540341	-113.927233	America/Edmonton	C	536	CA
103242	3242	A	#N/A	170	"13935, RUE ST-SIMON"	NULL	MIRABEL	J7N 1P4	1	39:34.5	1598866	39:34.0	NULL	45.705151	-74.09546	America/Montreal	C	546	CA
103243	3243	A	#N/A	170	"1105, AV. DU PHARE OUEST"	NULL	MATANE	G4W 3M6	1	48:18.2	1598866	48:18.0	NULL	48.845079	-67.557571	America/Montreal	C	546	CA
103244	3244	A	#N/A	170	2953 26TH AVENUE NORTH	NULL	LETHBRIDGE	T1H 5P4	1	13:19.2	1598866	13:19.0	NULL	49.727708	-112.798708	America/Edmonton	C	536	CA
103245	3245	I	#N/A	235	"1, CARREFOUR ALEXANDER GRAHAM BELL, BELL CANADA HEADQUARTERS, BUILDING A, REF:  STEVEN VASSALOS-(514"	NULL	VERDUN	H3E 3B3	1	43:50.9	1	43:50.9	NULL	45.460155	-73.546989	America/Montreal	C	546	CA
103246	3246	I	#N/A	235	"1, CARREFOUR ALEXANDER GRAHAM BELL, BELL CANADA HEADQUARTERS - BLDG B, REF:  STEVEN VASSALOS-(514) 3"	NULL	VERDUN	H3E 3B3	1	43:50.9	1	43:50.9	NULL	45.460155	-73.546989	America/Montreal	C	546	CA
103247	3247	A	#N/A	165	1269 COLLEGE ST	NULL	TORONTO	M6H 1C5	1	19:26.9	1598866	19:27.0	NULL	43.650858	-79.439548	America/Toronto	C	544	CA
103248	3248	A	#N/A	195	1472 WELLINGTON ST EAST	NULL	AURORA	L4G 7B6	1	58:26.8	1598866	58:27.0	NULL	44.011041	-79.419427	America/Toronto	C	544	CA
103249	3249	A	#N/A	195	11103 ELLERSLIE RD SW	NULL	EDMONTON	T6W 0E9	1	11:48.6	1598866	11:48.0	NULL	53.424367	-113.517576	America/Edmonton	C	536	CA
103250	3250	A	#N/A	195	1175 MULOCK DRIVE	NULL	NEWMARKET	L3Y 4W1	1	36:57.0	1598866	36:57.0	NULL	44.049288	-79.421539	America/Toronto	C	544	CA
103251	3251	A	#N/A	170	"1000, RUE BAGOT"	NULL	LA BAIE	G7B 2N9	1	22:18.1	1598866	22:18.0	NULL	48.338762	-70.881743	America/Montreal	C	546	CA
103252	3252	A	#N/A	170	"350, RUE THIBEAU"	NULL	TROIS-RIVIERES	G8T 6Y4	1	22:17.4	1598866	22:17.0	NULL	46.374889	-72.536531	America/Montreal	C	546	CA
103253	3253	A	#N/A	165	150 WYNFORD DRIVE	NULL	TORONTO	M3C 1K6	1	03:43.0	1598866	03:43.0	NULL	43.727012	-79.32718	America/Toronto	C	544	CA
103254	3254	A	#N/A	235	"3700 WILLINGDON AVENUE, BC INSTITUTE OF TECHNOLOGY"	NULL	BURNABY	V5G 3H2	1	38:17.7	1598866	38:18.0	NULL	49.250338	-123.001602	America/Vancouver	C	537	CA
103255	3255	A	#N/A	165	"132 ESPLANADE WEST, UNIT 112"	NULL	NORTH VANCOUVER	V7M 1A2	1	17:38.7	1598866	17:39.0	NULL	49.311425	-123.080531	America/Vancouver	C	537	CA
103256	3256	A	#N/A	235	2051 STRACHAN ROAD SE	NULL	MEDICINE HAT	T1B 0G4	1	38:48.4	1598866	38:48.0	NULL	49.993802	-110.64352	America/Edmonton	C	536	CA
103257	3257	A	#N/A	165	"50 BLOOR ST WEST, UNIT C23"	NULL	TORONTO	M4W 3L8	1	36:35.8	1598866	36:36.0	NULL	43.670138	-79.388698	America/Toronto	C	544	CA
103258	3258	A	#N/A	165	1410 BLANSHARD STREET	NULL	VICTORIA	V8W 2J2	1	53:18.8	1598866	53:19.0	NULL	48.427231	-123.362073	America/Vancouver	C	537	CA
103259	3259	A	#N/A	170	"9725, BOUL HENRI BOURASSA EST"	NULL	MONTREAL	H1C 0B8	1	39:33.4	1598866	39:33.0	NULL	45.644071	-73.553751	America/Montreal	C	546	CA
103260	3260	A	#N/A	170	"1350, BOUL. EDOUARD"	NULL	ST-HUBERT	J4T 3T2	1	27:54.5	1598866	27:54.0	NULL	45.503508	-73.468374	America/Montreal	C	546	CA
103261	3261	A	#N/A	195	5975 STEELES AVE E	NULL	SCARBOROUGH	M1V 5P6	1	25:51.3	1598866	25:52.0	NULL	43.834883	-79.256959	America/Toronto	C	544	CA
103262	3262	I	#N/A	235	"1421 WESTERN RD, UNIVERSITY OF WESTERN ONTARIO, SUPPORT SERVICES BUILDING"	NULL	LONDON	N6A 3K7	1	43:50.9	1	43:50.9	NULL	43.01112	-81.277412	America/Toronto	C	544	CA
103263	3263	A	#N/A	165	1752 DAVIE STREET	NULL	VANCOUVER	V6G 1W2	1	06:05.5	1598866	06:06.0	NULL	49.28651	-123.140971	America/Vancouver	C	537	CA
103264	3264	A	#N/A	170	328 MAIN STREET S	NULL	WATERFORD	N0E 1Y0	1	36:34.3	1598866	36:34.0	NULL	42.924472	-80.288413	America/Toronto	C	544	CA
103265	3265	A	#N/A	175	6801 HWY 16A WEST	NULL	VEGREVILLE	T9C 0A4	1	38:48.7	1598866	38:49.0	NULL	53.502789	-112.08017	America/Edmonton	C	536	CA
103266	3266	A	#N/A	175	50 MARKET STREET SOUTH	NULL	BRANTFORD	N3S 2E3	1	03:19.4	1598866	03:19.0	NULL	43.136535	-80.262751	America/Toronto	C	544	CA
103267	3267	A	#N/A	165	1635 COMMERCIAL DRIVE	NULL	VANCOUVER	V5L 3Y3	1	44:55.5	1598866	44:55.0	NULL	49.269891	-123.069803	America/Vancouver	C	537	CA
103268	3268	A	#N/A	235	"5533 AIRPORT WAY, KELOWNA  AIRPORT"	NULL	KELOWNA	V1V 1S1	1	29:55.8	1598866	29:56.0	NULL	49.951645	-119.381159	America/Vancouver	C	537	CA
103269	3269	A	#N/A	170	17252 LESLIE STREET	NULL	NEWMARKET	L3Y 8V2	1	26:00.2	1598866	26:00.0	NULL	44.059788	-79.429041	America/Toronto	C	544	CA
103270	3270	A	#N/A	195	1895 HYDE PARK RD	NULL	LONDON	N6H 0A3	1	49:03.7	1598866	49:03.0	NULL	43.008106	-81.335993	America/Toronto	C	544	CA
913271	3271	I	#N/A	170	22600 VAN DYKE	NULL	WARREN	48089	1	43:50.9	1	43:50.9	NULL	42.460171	-83.02655	America/Detroit	C	4481	US
103272	3272	A	#N/A	175	1799 STONE CHURCH RD E	NULL	STONEY CREEK	L8J 0B4	1	10:37.9	1598866	10:38.0	NULL	43.192472	-79.812075	America/Toronto	C	544	CA
103273	3273	A	#N/A	195	"1700, AV. JULES-VERNE"	NULL	QUEBEC	G2G 2R1	1	52:08.8	1598866	52:09.0	NULL	46.777032	-71.358593	America/Montreal	C	546	CA
103274	3274	A	#N/A	170	714 LAKEVIEW DR	NULL	KENORA	P9N 3P7	1	38:19.0	1598866	38:19.0	NULL	49.765345	-94.522847	America/Winnipeg	C	544	CA
103275	3275	A	#N/A	170	2147 ST MARYS ROAD	NULL	WINNIPEG	R2N 3X7	1	39:32.0	1598866	39:32.0	NULL	49.805438	-97.114257	America/Winnipeg	C	538	CA
103276	3276	A	#N/A	195	"7441, 76TH AVENUE"	NULL	EDMONTON	T6C 4M3	1	26:25.3	1598866	26:25.0	NULL	53.51162	-113.442066	America/Edmonton	C	536	CA
103277	3277	A	#N/A	195	631 INDUSTRIAL AVENUE	NULL	OTTAWA	K1G 0Z1	1	15:47.1	1598866	15:47.0	NULL	45.411304	-75.640908	America/Toronto	C	544	CA
103278	3278	A	#N/A	170	"1990, 6E AVENUE"	NULL	ST-GEORGES	G5Y 3W8	1	22:13.7	1598866	22:13.0	NULL	46.114334	-70.675952	America/Montreal	C	546	CA
103279	3279	A	#N/A	170	5551 MURRAY STREET	NULL	NIAGARA FALLS	L2G 2J4	1	21:59.6	1598866	22:00.0	NULL	43.083739	-79.085078	America/Toronto	C	544	CA
103280	3280	A	#N/A	235	"3147 DOUGLAS STREET, 280, UNIT 280"	NULL	VICTORIA	V8Z 6E3	1	28:55.5	1598866	28:56.0	NULL	48.446384	-123.370247	America/Vancouver	C	537	CA
103281	3281	A	#N/A	170	"12, RUE DE LA GRANDE-PLACE"	NULL	VICTORIAVILLE	G6S 1E8	1	36:39.3	1598866	36:39.0	NULL	46.057113	-71.927468	America/Montreal	C	546	CA
103282	3282	I	#N/A	235	"2102 11TH AVENUE, TT41A, CORNWALL CENTER, UNIT TT41A"	NULL	REGINA	S4P 3Y6	1	43:50.9	1	43:50.9	NULL	50.445719	-104.408703	America/Regina	C	547	CA
103283	3283	A	#N/A	170	"3965 PORTAGE AVENUE, POINTE WEST AUTO PARK"	NULL	WINNIPEG	R3K 2H7	1	39:32.7	1598866	39:33.0	NULL	49.880619	-97.330434	America/Winnipeg	C	538	CA
103284	3284	A	#N/A	170	116 QUEENS PLATE DR	NULL	ETOBICOKE	M9W 7K4	1	19:27.7	1598866	19:28.0	NULL	43.714542	-79.594001	America/Toronto	C	544	CA
103285	3285	A	#N/A	195	320 THICKSON RD S	NULL	WHITBY	L1N 9Z2	1	36:55.0	1598866	36:55.0	NULL	43.871772	-78.906743	America/Toronto	C	544	CA
103286	3286	A	#N/A	235	"1571 SANDHURST CIRCLE, WOODSIDE SQUARE, UNIT 420"	NULL	SCARBOROUGH	M1V 1V2	1	40:38.1	1598866	40:38.0	NULL	43.809792	-79.269012	America/Toronto	C	544	CA
103288	3288	A	#N/A	165	2708 KEELE STREET	NULL	NORTH YORK	M3M 2G1	1	36:24.9	1598866	36:25.0	NULL	43.725985	-79.482304	America/Toronto	C	544	CA
103289	3289	A	#N/A	170	1255 FANSHAWE PARK RD WEST	NULL	LONDON	N6G 5B4	1	19:47.6	1598866	19:48.0	NULL	43.012757	-81.331774	America/Toronto	C	544	CA
103290	3290	A	#N/A	170	"575, RUE ST-HUBERT"	NULL	GRANBY	J2H 1Y5	1	37:03.3	1598866	37:03.0	NULL	45.422011	-72.725457	America/Montreal	C	546	CA
103291	3291	A	#N/A	170	"800, AV. TANIATA"	NULL	LEVIS	G6Z 2C9	1	41:09.1	1598866	41:09.0	NULL	46.730288	-71.206945	America/Montreal	C	546	CA
103292	3292	A	#N/A	165	"150 Boul Rene Levesque Est Suite 175, PLACE DE LA CAPITALE"	NULL	QUEBEC	G1R 2B2	1	51:33.1	1598866	51:33.0	NULL	46.806386	-71.223938	America/Montreal	C	546	CA
103293	3293	A	#N/A	170	"400, RUE DUBOIS, LOCAL 103, LOCAL 103"	NULL	ST-EUSTACHE	J7P 4W9	1	28:29.8	1598866	28:30.0	NULL	45.57623	-73.892641	America/Montreal	C	546	CA
103294	3294	A	#N/A	175	1504 50TH AVENUE	NULL	LLOYDMINSTER	T9V 0Y1	1	16:33.8	1598866	16:34.0	NULL	53.251756	-110.00635	America/Edmonton	C	536	CA
103295	3295	A	#N/A	170	690 TENTH STREET WEST	NULL	OWEN SOUND	N4K 3R9	1	36:23.5	1598866	36:23.0	NULL	44.567057	-80.95681	America/Toronto	C	544	CA
103296	3296	A	#N/A	170	678-682 KENNEDY RD	NULL	SCARBOROUGH	M1K 2B5	1	36:22.8	1598866	36:23.0	NULL	43.727152	-79.265926	America/Toronto	C	544	CA
103297	3297	A	#N/A	235	"595 BAY STREET, ATRIUM ON BAY"	NULL	TORONTO	M5G 2C2	1	56:21.1	1598866	56:21.0	NULL	43.656177	-79.381613	America/Toronto	C	544	CA
913298	3298	A	#N/A	235	300 POLARIS PKWY	NULL	WESTERVILLE	43082-7989	1	37:45.3	1598866	37:45.0	NULL	40.147094	-82.938001	America/New_York	C	4495	US
103300	3300	A	#N/A	170	8720 THE GORE RD	NULL	BRAMPTON	L6P 0B1	1	36:21.3	1598866	36:21.0	NULL	43.766242	-79.658548	America/Toronto	C	544	CA
103301	3301	A	#N/A	235	"5900 HURONTARIO, CITIBANK BUILDING"	NULL	MISSISSAUGA	L5R 0B8	1	36:20.6	1598866	36:20.0	NULL	43.622967	-79.677003	America/Toronto	C	544	CA
